,Course ID,Subject,Catalog,Long Title,Component Code,Description,University
478,981,ANTZ,202,Introduction to Culture,LEC,,ex:Concordia_University
480,1217,APLI,601,PHONOLOGY,LEC,,ex:Concordia_University
481,1219,APLI,604,APPLIED LANGUAGE STUDIES,LEC,,ex:Concordia_University
482,1221,APLI,610,Teaching and Learning Second Language Vocabulary,LEC,,ex:Concordia_University
483,1224,APLI,616,PEDAGOGICAL GRAMMAR,LEC,,ex:Concordia_University
484,1226,APLI,621,ISSUES IN L2 ACQUISITION,LEC,,ex:Concordia_University
485,1227,APLI,623,SOCIO ASP BILING & MULTILING,LEC,,ex:Concordia_University
486,1228,APLI,624,PSYC LING ASP OF SLA,LEC,,ex:Concordia_University
487,1229,APLI,627,INDIVIDUAL DIFFERENCE IN SLA,LEC,,ex:Concordia_University
488,1230,APLI,630,L2 SYLLABUS DES&CURR PLAN,LEC,,ex:Concordia_University
489,1233,APLI,634,CROSS-LINGUISTIC INFLUENCE,LEC,,ex:Concordia_University
490,1234,APLI,635,LANGUAGE ASSESSMENT,LEC,,ex:Concordia_University
491,1235,APLI,636,LANGUAGE AWARENESS,LEC,,ex:Concordia_University
492,1236,APLI,638,READING COURSE IN APLI II,LEC,,ex:Concordia_University
493,1238,APLI,643,PRAGMATICS & 2ND LANG TEACH,LEC,,ex:Concordia_University
494,1239,APLI,644,TECHNOLOGY IN LANG. TEACHING,LEC,,ex:Concordia_University
495,1240,APLI,646,LITERACY,LEC,,ex:Concordia_University
496,1241,APLI,647,SUPERVISION OF PRACT.TEACH,LEC,,ex:Concordia_University
497,1242,APLI,651,SPECIAL TOPICS COURSE,LEC,,ex:Concordia_University
498,1256,APLI,652,SPECIAL TOPICS,LEC,,ex:Concordia_University
499,1259,APLI,653,SPECIAL TOPICS IN APLI III,LEC,,ex:Concordia_University
500,1260,APLI,654,SPECIAL TOPICS IN APLI IV,LEC,,ex:Concordia_University
501,1263,APLI,655,SPECIAL TOPICS IN APLI V,LEC,,ex:Concordia_University
502,1265,APLI,656,SPECIAL TOPICS IN APLI VI,LEC,,ex:Concordia_University
503,1268,APLI,660,RESEARCH METHODS,LEC,,ex:Concordia_University
507,1308,APLI,674,READING COURSE/APPL LING IV,LEC,,ex:Concordia_University
512,40073,APLI,691B,THESIS,LEC,,ex:Concordia_University
513,40074,APLI,696B,RESEARCH PAPER,LEC,,ex:Concordia_University
514,44005,APLI,696C,RESEARCH PAPER,LEC,,ex:Concordia_University
515,47423,APLI,625,Second Language Speaking and Listening,LEC,,ex:Concordia_University
517,47618,APLI,641,RESEARCH METHODS II,LEC,,ex:Concordia_University
518,47978,APLI,626,VARIATIONIST SECOND LANGUAGE ACQUISITION,LEC,,ex:Concordia_University
519,1377,APSS,487,INDEPENDENT STUDY IN APSS,LEC,,ex:Concordia_University
520,1400,APSS,696,INDEPENDENT STUDY II,LEC,,ex:Concordia_University
521,46479,APSS,298,SELECTED TOPICS IN APSS,LEC,,ex:Concordia_University
522,46480,APSS,398,SELECTED TOPICS IN APSS,LEC,,ex:Concordia_University
523,46481,APSS,399,SELECTED TOPICS IN APSS,LEC,,ex:Concordia_University
524,46482,APSS,498,ADVANCED TOPICS IN APSS,LEC,,ex:Concordia_University
525,46483,APSS,499,ADVANCED TOPICS IN APSS,LEC,,ex:Concordia_University
526,46484,APSS,681,SPECIAL TOPICS,LEC,,ex:Concordia_University
527,46485,APSS,682,SPECIAL TOPICS,LEC,,ex:Concordia_University
528,1566,ART,420,SPECIAL TOPICS IN STUDIO ART,LEC,,ex:Concordia_University
529,40089,ART,448,SPECIAL TOPICS IN ART HIST,LEC,,ex:Concordia_University
530,46486,ART,449,SPECIAL TOPICS IN ART HIST,LEC,,ex:Concordia_University
531,46487,ART,480,SPEC TOPICS IN STUDIO ARTS,LEC,,ex:Concordia_University
532,46488,ART,485,SPECIAL TOPICS IN STUDIO ART,LEC,,ex:Concordia_University
533,46489,ART,486,SPECIAL TOPICS IN STUDIO ART,LEC,,ex:Concordia_University
539,1773,ARTE,340,Art Education for Adolescents and Adults,LEC,,ex:Concordia_University
544,1799,ARTE,422,Art Education in the Secondary School I,LEC,,ex:Concordia_University
546,1801,ARTE,424,Art Education in the Secondary School II,LEC,,ex:Concordia_University
568,1885,ARTE,698,THESIS,LEC,,ex:Concordia_University
571,1896,ARTE,850,SELECTED TOPICS IN ARTE	,LEC,,ex:Concordia_University
572,1902,ARTE,867,DIRECTED STUDIES IN ARTE I,LEC,,ex:Concordia_University
573,1903,ARTE,868,DIRECTED STUDIES IN ARTE,LEC,,ex:Concordia_University
574,1905,ARTE,884,DOCTORAL RESEARCH SEMINAR,LEC,,ex:Concordia_University
575,1906,ARTE,890,THESIS,LEC,,ex:Concordia_University
576,1907,ARTE,890A,RESEARCH AND THESIS,LEC,,ex:Concordia_University
577,40098,ARTE,698A,THESIS,LEC,,ex:Concordia_University
583,46490,ARTE,302,SPEC TOPICS IN ART EDUCATION,LEC,,ex:Concordia_University
584,46491,ARTE,303,SPEC TOPICS IN ART EDUCATION,LEC,,ex:Concordia_University
585,46492,ARTE,398,SPECIAL TOPICS IN ARTE	,LEC,,ex:Concordia_University
586,46493,ARTE,401,SPECIAL TOPICS-ART EDUCATION,LEC,,ex:Concordia_University
587,46494,ARTE,402,SPECIAL TOP IN ART EDUCATION,LEC,,ex:Concordia_University
588,46495,ARTE,498,TOPICS IN MEDIA/TECHNOLOGY	,LEC,,ex:Concordia_University
589,46496,ARTE,660,SELECTED TOPICS IN ARTE,LEC,,ex:Concordia_University
591,1925,ARTH,200,Perspectives of Art History,LEC,,ex:Concordia_University
593,1937,ARTH,262,Aspects of the History of Drawing,LEC,,ex:Concordia_University
594,1938,ARTH,263,ASPECTS/HISTORY OF PRINT,LEC,,ex:Concordia_University
595,1939,ARTH,264,ASPECTS/HISTORY CERAMICS,LEC,,ex:Concordia_University
596,1941,ARTH,266,ASPECTS/HISTORY FIBRE ART,LEC,,ex:Concordia_University
597,1942,ARTH,267,Aspects of the History of Photography,LEC,,ex:Concordia_University
598,1944,ARTH,270,Icons of Architectural History,LEC,,ex:Concordia_University
599,1945,ARTH,271,Introduction to Canadian Art,LEC,,ex:Concordia_University
600,1946,ARTH,272,From Realism to Abstraction in Canadian Art,LEC,,ex:Concordia_University
601,1950,ARTH,283,The Life and Work of,LEC,,ex:Concordia_University
602,1972,ARTH,290,Art History and Archaeology,LEC,,ex:Concordia_University
603,1993,ARTH,300,Art Historical Methods,LEC,,ex:Concordia_University
605,2006,ARTH,348,SPECIAL TOPICS IN ART & FILM,LEC,,ex:Concordia_University
606,2013,ARTH,349,STUDIES/HISTORY OF THE PRINT,LEC,,ex:Concordia_University
607,2015,ARTH,350,Studies in the History of Ceramics,LEC,,ex:Concordia_University
608,2016,ARTH,351,Studies in the History of Sculpture,LEC,,ex:Concordia_University
609,2017,ARTH,352,Studies in the History of Fibre Art,LEC,,ex:Concordia_University
610,2018,ARTH,353,Technology and Contemporary Art,LEC,,ex:Concordia_University
611,2019,ARTH,354,STUDIES/INTERDISC.VISUAL ART,LEC,,ex:Concordia_University
612,2020,ARTH,355,Studies in Architecture,LEC,,ex:Concordia_University
613,2021,ARTH,356,STUDIES/MATERIALS-PROCESSES,LEC,,ex:Concordia_University
614,2022,ARTH,357,STUDIES HIST.CRAFT/DECO.ARTS,LEC,,ex:Concordia_University
615,2023,ARTH,358,STUDIES HIST. MEDIA ART,LEC,,ex:Concordia_University
616,2024,ARTH,359,Studies in Contemporary Photographic Art,LEC,,ex:Concordia_University
617,2025,ARTH,360,STUDIES ANC.GREEK ART/ARCH.,LEC,,ex:Concordia_University
618,2026,ARTH,361,Studies in Ancient Roman Art and Architecture,LEC,,ex:Concordia_University
619,2027,ARTH,362,Studies in Early Christian and Byzantine Art and Architecture,LEC,,ex:Concordia_University
620,2028,ARTH,363,Studies in Medieval Art and Architecture,LEC,,ex:Concordia_University
621,2029,ARTH,364,Studies in Renaissance Art and Architecture,LEC,,ex:Concordia_University
622,2030,ARTH,365,Studies in 17th? and 18th?Century Art and Architecture,LEC,,ex:Concordia_University
623,2031,ARTH,366,Studies in 19th?Century Art and Architecture,LEC,,ex:Concordia_University
624,2032,ARTH,367,Studies in 20th?Century Art and Architecture,LEC,,ex:Concordia_University
625,2033,ARTH,368,STUDIES CONTEMP. ART/ARCH.,LEC,,ex:Concordia_University
626,2034,ARTH,369,Studies in Middle Eastern Art and Architecture,LEC,,ex:Concordia_University
627,2035,ARTH,370,Studies in Canadian Art,LEC,,ex:Concordia_University
628,2036,ARTH,371,Studies in Canadian Architecture,LEC,,ex:Concordia_University
629,2038,ARTH,373,Issues in Contemporary Canadian Art,LEC,,ex:Concordia_University
630,2039,ARTH,374,Architecture and Urbanism in Montreal,LEC,,ex:Concordia_University
631,2040,ARTH,375,Issues in the Montreal Art Milieu,LEC,,ex:Concordia_University
632,2041,ARTH,376,Topics in Indigenous Art,LEC,,ex:Concordia_University
633,2042,ARTH,379,Postcolonial Theory in Art History,LEC,,ex:Concordia_University
634,2043,ARTH,380,Histories of Art History,LEC,,ex:Concordia_University
635,2044,ARTH,381,Feminism and Art History,LEC,,ex:Concordia_University
636,2046,ARTH,383,ART AND PHILOSOPHY,LEC,,ex:Concordia_University
637,2047,ARTH,384,THEORIES OF REPRESENTATION	,LEC,,ex:Concordia_University
638,2050,ARTH,385,Colour: Theory and Application in the Visual Arts,LEC,,ex:Concordia_University
639,2051,ARTH,386,Art and the Viewer,LEC,,ex:Concordia_University
640,2052,ARTH,387,SEMINAR IN ART AND CRITICISM,LEC,,ex:Concordia_University
641,2056,ARTH,388,Narration and Art,LEC,,ex:Concordia_University
642,2057,ARTH,389,Issues in Ethnocultural Art Histories,LEC,,ex:Concordia_University
643,2058,ARTH,390,Art and the Museum,LEC,,ex:Concordia_University
644,2059,ARTH,391,Art and its Changing Contexts,LEC,,ex:Concordia_University
645,2060,ARTH,392,GENDER ISSUES IN ART & ARTH	,LEC,,ex:Concordia_University
646,2064,ARTH,394,INTENS. STUDY IN ART HIST. I,LEC,,ex:Concordia_University
647,2066,ARTH,395,INTENS. STUDY IN ART HIST.II,LEC,,ex:Concordia_University
648,2068,ARTH,396,ART AND CULTURE,LEC,,ex:Concordia_University
650,2097,ARTH,401,INDEPENDENT STUDIES IN ARTH,LEC,,ex:Concordia_University
651,2100,ARTH,403,INTERNSHIP,LEC,,ex:Concordia_University
652,2102,ARTH,415,TOPICS IN ARCHAEOLOGY,LEC,,ex:Concordia_University
657,2181,ARTH,626,NATIONHOOD AND IDENTITY IN CANADIAN ART,LEC,,ex:Concordia_University
658,2187,ARTH,627,"FEMINISM, ART, ART HISTORY",LEC,,ex:Concordia_University
659,2195,ARTH,632,HISTORIOGRAPHY/CDN ART HIST.,LEC,,ex:Concordia_University
661,2201,ARTH,634,METHODOLOGY & HISTORY OF ART,LEC,,ex:Concordia_University
662,2203,ARTH,635,TOPICS IN CANADIAN PAINTING,LEC,,ex:Concordia_University
663,2206,ARTH,636,SEMINAR IN CANADIAN ARCHITECTURE,LEC,,ex:Concordia_University
664,2215,ARTH,638,TOPICS IN CANADIAN PHOTOGRAPHY,LEC,,ex:Concordia_University
666,2222,ARTH,640,ISSUES IN NORTH AMERICAN PHOTOGRAPHIC HISTORY,LEC,,ex:Concordia_University
673,2281,ARTH,656B,THESIS,LEC,,ex:Concordia_University
674,2285,ARTH,662,SEM-20TH CENT CANADIAN ART,LEC,,ex:Concordia_University
675,2298,ARTH,800,ARTH AND ITS METHODOLOGIES,LEC,,ex:Concordia_University
678,40143,ARTH,656A,THESIS,LEC,,ex:Concordia_University
680,40145,ARTH,830,THESIS,LEC,,ex:Concordia_University
682,46497,ARTH,298,TOPICS IN GENRE STUDIES,LEC,,ex:Concordia_University
683,46498,ARTH,398,SPEC.TOPICS IN ART & SOCIETY,LEC,,ex:Concordia_University
685,46500,ARTH,471,SPEC. TOPICS IN ART HISTORY,LEC,,ex:Concordia_University
686,46501,ARTH,472,SPECIAL TOPICS IN ART HIST,LEC,,ex:Concordia_University
687,46502,ARTH,498,TOPICS IN ART & ARCHITECTURE,LEC,,ex:Concordia_University
688,46503,ARTH,611,INDUSTRIALIZATION AND THE BUILT ENVIRONMENT,LEC,,ex:Concordia_University
689,46504,ARTH,612,"CONTEXTUALIZING NORTH AMERICAN SCULPTURE: TOPICS IN HISTORY, THEORY AND PRACTICE",LEC,,ex:Concordia_University
690,46505,ARTH,613,Special Topics in Indigenous Art and Art History,LEC,,ex:Concordia_University
692,46507,ARTH,644,SPEC PROBLEMS-CANADIAN ARTH,LEC,,ex:Concordia_University
693,46508,ARTH,645,SPEC PROBLEMS-CANADIAN ARTH,LEC,,ex:Concordia_University
707,46515,ARTT,398,TOPICS/STUDIO:IDEAS & ISSUES,LEC,,ex:Concordia_University
708,46516,ARTT,399,TOPICS/STUDIO:IDEAS & ISSUES,LEC,,ex:Concordia_University
715,46517,ARTX,399,SPEC.TOPICS CONT.STUDIO PRAC,LEC,,ex:Concordia_University
719,45194,ASEM,645,TOPICS IN ART & CULTURE,LEC,,ex:Concordia_University
724,2536,ATRP,301,An Introduction to Art Therapy,LEC,,ex:Concordia_University
725,2543,ATRP,600,READINGS IN ART THERAPY,LEC,,ex:Concordia_University
726,2545,ATRP,602,ASSESSMENT TECHNIQUES - ATRP,LEC,,ex:Concordia_University
727,2546,ATRP,603,SYMBOLIC IMAGERY & ATRP,LEC,,ex:Concordia_University
728,2547,ATRP,604,GROUP AND FAMILY ART THERAPY,LEC,,ex:Concordia_University
731,2555,ATRP,615,INDEPENDENT PRACTICUM,LEC,,ex:Concordia_University
732,2557,ATRP,620,Art Therapy Advanced Clinical Skills,LEC,,ex:Concordia_University
735,2561,ATRP,630,CHILD & ADOLESCENT ATRP,LEC,,ex:Concordia_University
736,2572,ATRP,693,RESEARCH IN ART THERAPY,LEC,,ex:Concordia_University
737,2580,BCEE,231,Structured Programming and Applications for Building and Civil Engineers,LEC,,ex:Concordia_University
739,2583,BCEE,342,Structural Analysis I,LEC,,ex:Concordia_University
741,2584,BCEE,343,Structural Analysis II,LEC,,ex:Concordia_University
743,2585,BCEE,344,Structural Design of Steel and Wood Elements,LEC,,ex:Concordia_University
745,2586,BCEE,345,Structural Design of Reinforced Concrete Elements,LEC,,ex:Concordia_University
748,2587,BCEE,371,Surveying,LEC,,ex:Concordia_University
749,2588,BCEE,451,Construction Engineering,LEC,,ex:Concordia_University
750,2589,BCEE,452,FUNDAMENTALS OF FINITE ELEMENT ANALYSIS OF STRUCTURES,LEC,,ex:Concordia_University
751,2590,BCEE,455,Introduction to Structural Dynamics,LEC,,ex:Concordia_University
752,2591,BCEE,464,Project Cost Estimating,LEC,,ex:Concordia_University
753,2592,BCEE,465,Construction Planning and Control,LEC,,ex:Concordia_University
754,2593,BCEE,466,Simulations and Design of Construction Operations,LEC,,ex:Concordia_University
755,2594,BCEE,6961,GRADUATE SEMINAR IN BCEE,LEC,,ex:Concordia_University
756,49869,BCEE,478,Project Management for Construction,LEC,,ex:Concordia_University
757,49870,BCEE,491,Labour and Industrial Relations in Construction,LEC,,ex:Concordia_University
758,49872,BCEE,492,Construction Processes,LEC,,ex:Concordia_University
759,49873,BCEE,493,Legal Issues in Construction,LEC,,ex:Concordia_University
760,2624,BIOL,200,Fundamentals of Human Biology,LEC,,ex:Concordia_University
762,2625,BIOL,201,Introductory Biology,LEC,,ex:Concordia_University
763,2628,BIOL,202,General Biology,LEC,,ex:Concordia_University
764,2630,BIOL,203,Fundamental Nutrition,LEC,,ex:Concordia_University
765,2631,BIOL,205,Introduction to Sustainability,LEC,,ex:Concordia_University
767,2632,BIOL,206,Elementary Genetics,LEC,,ex:Concordia_University
768,2641,BIOL,225,Form and Function of Organisms,LEC,,ex:Concordia_University
769,2642,BIOL,226,Biodiversity and Ecology,LEC,,ex:Concordia_University
771,2643,BIOL,227,Laboratory Studies in Biodiversity,LEC,,ex:Concordia_University
772,2659,BIOL,261,Molecular and General Genetics,LEC,,ex:Concordia_University
774,2661,BIOL,266,Cell Biology,LEC,,ex:Concordia_University
776,2683,BIOL,321,Evolution,LEC,,ex:Concordia_University
779,2686,BIOL,322,Biostatistics,LEC,,ex:Concordia_University
781,2690,BIOL,330,Vertebrate Biology,LEC,,ex:Concordia_University
783,2704,BIOL,337,Invertebrate Biology,LEC,,ex:Concordia_University
785,2706,BIOL,340,Plant Biology,LEC,,ex:Concordia_University
786,2716,BIOL,350,The Ecology of Individuals,LEC,,ex:Concordia_University
788,2717,BIOL,351,Basic Population Ecology,LEC,,ex:Concordia_University
789,2719,BIOL,353,Communities and Ecosystems,LEC,,ex:Concordia_University
790,2720,BIOL,354,Behavioural Ecology,LEC,,ex:Concordia_University
792,2726,BIOL,364,Cell Physiology,LEC,,ex:Concordia_University
793,2728,BIOL,366,Mechanisms of Development,LEC,,ex:Concordia_University
794,2729,BIOL,367,Molecular Biology,LEC,,ex:Concordia_University
797,2730,BIOL,368,Genetics and Cell Biology Laboratory,LEC,,ex:Concordia_University
798,2732,BIOL,371,Microbiology,LEC,,ex:Concordia_University
799,2733,BIOL,380,Nutrition,LEC,,ex:Concordia_University
801,2735,BIOL,382,Comparative Animal Physiology,LEC,,ex:Concordia_University
802,2762,BIOL,421,Philosophical Foundation of Biology,LEC,,ex:Concordia_University
804,2763,BIOL,422,Advanced Statistics for Biological Sciences,LEC,,ex:Concordia_University
805,2778,BIOL,435,ADV TOP/RADIAT+RADIOTRACE ME,LEC,,ex:Concordia_University
806,2785,BIOL,443,Plant Molecular Genetics,LEC,,ex:Concordia_University
810,2790,BIOL,452,Population and Conservation Genetics,LEC,,ex:Concordia_University
811,2794,BIOL,457,Conservation Biology,LEC,,ex:Concordia_University
813,2795,BIOL,458,ADVANCED TOPICS IN ECOLOGY,LEC,,ex:Concordia_University
814,2796,BIOL,459,ADVANCED TOPICS IN ECOLOGY,LEC,,ex:Concordia_University
815,2798,BIOL,461,Advanced Genetics,LEC,,ex:Concordia_University
816,2800,BIOL,462,Immunology,LEC,,ex:Concordia_University
818,2804,BIOL,466,Advanced Techniques in Molecular Biology,LEC,,ex:Concordia_University
819,2805,BIOL,467,Advanced Cell Biology,LEC,,ex:Concordia_University
820,2806,BIOL,468,ADV TOPICS-CELL+MOLEC BIOL,LEC,,ex:Concordia_University
821,2807,BIOL,469,ADV TOP-CELL&MOLECULAR BIOL,LEC,,ex:Concordia_University
822,2810,BIOL,472,Virology,LEC,,ex:Concordia_University
824,2811,BIOL,473,Environmental Microbiology,LEC,,ex:Concordia_University
825,2812,BIOL,474,Cellular Neuroscience,LEC,,ex:Concordia_University
827,2813,BIOL,480,Bioinformatics,LEC,,ex:Concordia_University
828,2814,BIOL,481,Structural Genomics,LEC,,ex:Concordia_University
829,2815,BIOL,482,Functional Genomics,LEC,,ex:Concordia_University
830,2817,BIOL,490,Independent Study,LEC,,ex:Concordia_University
831,2834,BIOL,498R,ADVANCED TOPICS IN BIOLOGY SCIENTIFIC COMMUNICATION,LEC,,ex:Concordia_University
833,2844,BIOL,510,BIOINFORMATICS,LEC,,ex:Concordia_University
834,2845,BIOL,511,STRUCTURAL GENOMICS,LEC,,ex:Concordia_University
835,2847,BIOL,512,FUNCTIONAL GENOMICS,LEC,,ex:Concordia_University
838,2852,BIOL,516,PROJ IN BIOTECH & GENOMICS,LEC,,ex:Concordia_University
839,2856,BIOL,521,INDUSTRIAL & ENVIRON BIOTECH,LEC,,ex:Concordia_University
840,2858,BIOL,523,AGRICULTURE AGRI-FOOD BIOTEC,LEC,,ex:Concordia_University
841,2859,BIOL,524,HIGH THROUGHPUT INSTRUMENTAT,LEC,,ex:Concordia_University
842,2873,BIOL,572,SELECTED TOP:ECOTOXICOLOGY I,LEC,,ex:Concordia_University
843,2879,BIOL,573,DIR.STUDIES IN ECOTOX. I,LEC,,ex:Concordia_University
844,2882,BIOL,574,SPEC.DIRECT.STDY-ECOTOX. II,LEC,,ex:Concordia_University
845,2887,BIOL,601,READINGS/ECOLOGY&BEHAVIOUR I,LEC,,ex:Concordia_University
846,2902,BIOL,602,Readings in Cell and Molecular Biology I,LEC,,ex:Concordia_University
847,2924,BIOL,608,RDGS/CELL & MOLEC BIOLOGY II,LEC,,ex:Concordia_University
848,2927,BIOL,611,SPECIAL TOPICS IN ECOLOGY I,LEC,,ex:Concordia_University
849,2930,BIOL,613,ADVANCED TOPICS IN ECOLOGY,LEC,,ex:Concordia_University
851,2936,BIOL,615,ADV TOPICS IN ANIMAL BIOLOGY,LEC,,ex:Concordia_University
852,2942,BIOL,616,SPECIAL TOPICS IN ECOLOGY II,LEC,,ex:Concordia_University
853,2945,BIOL,623,ADV APPLIED ECOL CONSERVAT N,LEC,,ex:Concordia_University
855,2947,BIOL,625,SPEC TOP/ORGANISMAL BIOL I,LEC,,ex:Concordia_University
856,2951,BIOL,631,ADVANCED TOPICS IN BIOTECHNOLOGY,LEC,,ex:Concordia_University
857,2953,BIOL,632,ADV TOPICS/CELL BIOLOGY,LEC,,ex:Concordia_University
858,2958,BIOL,634,ADVANCED CELL BIOLOGY,LEC,,ex:Concordia_University
859,2959,BIOL,635,ADV TOP/MOLECULAR GENETICS,LEC,,ex:Concordia_University
860,2981,BIOL,670,SCIENTIFIC COMMUNICATION,LEC,,ex:Concordia_University
862,2989,BIOL,680,ADVANCED TOPICS IN BIOLOGY,LEC,,ex:Concordia_University
863,2992,BIOL,681,SPECIAL TOPICS-TOXICOLOGY I,LEC,,ex:Concordia_University
864,2994,BIOL,683,SPECIAL TOPICS IN BIO/CHEM I,LEC,,ex:Concordia_University
865,2997,BIOL,684,SPEC TOPICS IN BIOL CHEM II,LEC,,ex:Concordia_University
866,2998,BIOL,685,ADV TOPICS/MICROBIOLOGY,LEC,,ex:Concordia_University
867,3000,BIOL,687,ADVANCED MOLECULAR GENETICS,LEC,,ex:Concordia_University
868,3001,BIOL,690,ADVANCED GENE STRUCTURE,LEC,,ex:Concordia_University
869,3003,BIOL,696,MASTER S RESEARCH & THESIS,LEC,,ex:Concordia_University
870,3004,BIOL,801,PEDAGOGICAL TRAINING,LEC,,ex:Concordia_University
871,3014,BIOL,850,RESRCH PROPOSAL & QUAL EXAM,LEC,,ex:Concordia_University
872,40162,BIOL,484,Industrial and Environmental Biotechnology,LEC,,ex:Concordia_University
873,40163,BIOL,485,Agriculture and Agri-Food Biotechnology,LEC,,ex:Concordia_University
874,40164,BIOL,486,High-throughput Instrumentation,LEC,,ex:Concordia_University
877,40187,BIOL,631D,ADVANCED TOP/BIOTECHNOLOGY FUNCTIONAL GENOMICS,LEC,,ex:Concordia_University
878,40198,BIOL,633,ADVANCED IMMUNOLOGY,LEC,,ex:Concordia_University
880,40210,BIOL,689,ADV TECH/MOLECULAR BIOLOGY,LEC,,ex:Concordia_University
881,40211,BIOL,802,RESEARCH SEMINAR,LEC,,ex:Concordia_University
882,40212,BIOL,821,SPEC TOP/CELL & MOLEC BIOL,LEC,,ex:Concordia_University
