,Course ID,Subject,Catalog,Long Title,Component Code,Description
2654,7675,EDUC,297,Internship II: Observation and Evaluation in Education,LEC,
2655,7678,EDUC,301,Integrating Computers into the Elementary Classroom,LEC,
2656,7679,EDUC,302,Working in childhood Settings:  Leadership and Organizational Issues,LEC,
2657,7680,EDUC,303,"Children, Families, and Social Policy",LEC,
2658,7681,EDUC,305,TECHNOLOGY FOR EDUC CHANGE,LEC,
2659,7683,EDUC,307,INTEGRATING DIGITAL TECH & SOCIAL MEDIA IN LEARNING ENV,LEC,
2660,7684,EDUC,311,Child Development II: Ecology of the Family,LEC,
2661,7685,EDUC,321,Gender Socialization in Education,LEC,
2662,7686,EDUC,355,Teaching Ethics and Religious Culture,LEC,
2663,7689,EDUC,374,Child Studies Field Experience: Child and Youth Settings,LEC,
2664,7691,EDUC,380,Teaching Language Arts I,LEC,
2665,7692,EDUC,381,Teaching Language Arts II,LEC,
2667,7693,EDUC,382,Teaching Science Concepts in the Elementary Classroom,LEC,
2668,7695,EDUC,384,Teaching Social Studies in Elementary Schools,LEC,
2669,7696,EDUC,385,Teaching a Second Language in Early Childhood and Elementary School,LEC,
2670,7697,EDUC,386,Teaching Mathematics I,LEC,
2672,7698,EDUC,387,Teaching Mathematics II,LEC,
2674,7699,EDUC,388,Teaching Mathematics III,LEC,
2678,7715,EDUC,400,Teaching Across the Curriculum,LEC,
2679,7716,EDUC,402,Diversity Issues in Childhood,LEC,
2680,7718,EDUC,405,Children and Technology,LEC,
2681,7719,EDUC,406,"Educational Aspects of Physical Activity, Health and Wellness",LEC,
2682,7720,EDUC,411,"Toys, Media Literacy and Children's Popular Culture",LEC,
2683,7720,EDUC,411,"Toys, Media Literacy and Children's Popular Culture",LEC,
2684,7727,EDUC,422,Sociology of Education I,LEC,
2685,7729,EDUC,426,SEL TOPICS-COMPAR EDUC I,LEC,
2686,7730,EDUC,427,SEL TOPICS-COMPAR EDUC II,LEC,
2687,7734,EDUC,445,Education in Quebec,LEC,
2688,7735,EDUC,450,The Inclusive Classroom: Educating Exceptional Children,LEC,
2689,7739,EDUC,454,Diversity in the Classroom,LEC,
2690,7742,EDUC,461,Child Studies Seminar: Early Childhood Settings,LEC,
2691,7751,EDUC,490,The Exceptional Child I,LEC,
2692,7752,EDUC,491,The Exceptional Child II,LEC,
2693,7753,EDUC,492,Child Studies Field Experience: Adaptations and Accommodations in Special and Inclusive Settings,LEC,
2698,7758,EDUC,497,SELECTED TOPICS IN EDUCATION,LEC,
2699,7759,EDUC,498,ADVANCED TOPICS IN EDUCATION,LEC,
2700,7777,EDUC,553,EDUCATION IN QUEBEC,LEC,
2701,7781,EDUC,563,SPECIAL TOPICS IN DAYCARE,LEC,
2702,7784,EDUC,565,SPEC TOP.:EARLY CHILD EDUC I,LEC,
2703,7789,EDUC,567,SPEC TOPICS:EAR CHLD EDUC II,LEC,
2707,7818,EDUC,802,INT. QUAN. & QUAL. METHODS,LEC,
2708,7821,EDUC,805,ADV LEARNING & COGNITION,LEC,
2721,40532,EDUC,499,ADVANCED TOPICS IN EDUCATION,LEC,
2725,46639,EDUC,298,SELECTED TOPICS IN EDUCATION,LEC,
2726,46640,EDUC,398,SELECTED TOPICS IN EDUC,LEC,
2727,46641,EDUC,4,EFFECTIVE WRITTEN COMMUN.,LEC,
2729,46643,EDUC,469,SPEC TOP IN EARLY CHILD EDUC,LEC,
2730,47211,EDUC,304,Play in Childhood Settings,LEC,
2731,47212,EDUC,360,Introduction to Inclusive Practices,LEC,
2732,47213,EDUC,361,Inclusive Practices in Early Childhood Settings,LEC,
2733,47214,EDUC,362,Inclusive Practices for School-Aged Populations,LEC,
2734,47215,EDUC,460,Child Studies Field Experience: Early Childhood Settings,LEC,
2735,47215,EDUC,460,Child Studies Field Experience: Early Childhood Settings,LEC,
2736,47215,EDUC,460,Child Studies Field Experience: Early Childhood Settings,LEC,
2737,47216,EDUC,462,Child Studies Field Experience:  Inclusive Practices in Childhood Settings,LEC,
2738,47217,EDUC,464,Research Methods in Child Studies,LEC,
2740,47554,EDUC,806,QUANTITATIVE METHODS,LEC,
2743,47984,EDUC,807,Qualitative Methods,LEC,
2745,7662,EDUZ,230,Introduction to Philosophy of Education,LEC,
2746,7958,ELEC,251,Fundamentals of Applied Electromagnetics,LEC,
2748,7960,ELEC,264,Signals and Systems I,LEC,
2751,7961,ELEC,273,BASIC CIRCUIT ANALYSIS,LEC,
2754,7962,ELEC,275,Principles of Electrical Engineering,LEC,
2757,7963,ELEC,311,Electronics I,LEC,
2760,7964,ELEC,312,Electronics II,LEC,
2763,7966,ELEC,321,Introduction to Semiconductor Materials and Devices,LEC,
2766,7967,ELEC,331,Fundamentals of Electrical Power Engineering,LEC,
2768,7971,ELEC,351,Electromagnetic Waves and Guiding Structures,LEC,
2770,7973,ELEC,353,"Transmission Lines, Waves and Signal Integrity",LEC,
2773,7976,ELEC,363,Fundamentals of Telecommunications Systems,LEC,
2775,7977,ELEC,364,Signals and Systems II,LEC,
2777,7978,ELEC,365,Complex Variables and Partial Differential Equations,LEC,
2780,7980,ELEC,372,FUNDAMENTALS OF CONTROL SYSTEMS,LEC,
2782,7981,ELEC,390,ELEC. ENG. PROD DESIGN PROJ.,LEC,
2785,7985,ELEC,421,Solid State Devices,LEC,
2787,7986,ELEC,422,Design of Integrated Circuit Components,LEC,
2789,7987,ELEC,423,INTRODUCTION TO ANALOG VLSI,LEC,
2791,7988,ELEC,424,VLSI PROCESS TECHNOLOGY,LEC,
2793,7989,ELEC,425,Optical Devices for High?Speed Communications,LEC,
2795,7990,ELEC,430,Electrical Power Equipment,LEC,
2797,7991,ELEC,431,Electrical Power Systems,LEC,
2799,7992,ELEC,432,Control of Electrical Power Conversion Systems,LEC,
2801,7993,ELEC,433,Power Electronics,LEC,
2803,7994,ELEC,434,Behaviour of Power Systems,LEC,
2805,7995,ELEC,435,Electromechanical Energy Conversion Systems,LEC,
2807,7996,ELEC,436,Protection of Power Systems,LEC,
2808,7997,ELEC,437,Renewable Energy Systems,LEC,
2811,7998,ELEC,438,Industrial Electrical Systems,LEC,
2812,7999,ELEC,439,HYBRID ELECTRIC VEHICLE POWER SYSTEM DESIGN AND CONTROL,LEC,
2814,8000,ELEC,440,Controlled Electric Drives,LEC,
2816,8001,ELEC,441,Modern Analog Filter Design,LEC,
2818,8002,ELEC,442,Digital Signal Processing,LEC,
2820,8004,ELEC,453,Microwave Engineering,LEC,
2822,8007,ELEC,456,Antennas,LEC,
2823,8008,ELEC,457,Design of Wireless RF Systems,LEC,
2824,8009,ELEC,458,Techniques in Electromagnetic Compatibility,LEC,
2827,8011,ELEC,462,Introduction to Digital Communications,LEC,
2828,8011,ELEC,462,Introduction to Digital Communications,LEC,
2830,8012,ELEC,463,TELECOMMUNICATION NETWORKS,LEC,
2831,8013,ELEC,464,WIRELESS COMMUNICATIONS,LEC,
2833,8015,ELEC,466,Introduction to Optical Communication Systems,LEC,
2835,8017,ELEC,472,Advanced Telecommunication Networks,LEC,
2838,8019,ELEC,481,LINEAR SYSTEMS,LEC,
2840,8020,ELEC,482,System Optimization,LEC,
2842,8021,ELEC,483,REAL-TIME COMPUTER CONTROL SYSTEM,LEC,
2843,8022,ELEC,490,Capstone Electrical Engineering Design Project,LEC,
2844,8049,ELEC,6041,LARGE-SCALE CONTROL SYSTEMS,LEC,
2845,8051,ELEC,6051,INTRODUCTION TO ANALOG VLSI,LEC,
2846,8052,ELEC,6061,REAL TIME COMP CONTROL SYS,LEC,
2847,8053,ELEC,6071,MIXED-SIGNAL VLSI FOR COMMUNICATION SYSTEMS,LEC,
2848,8054,ELEC,6091,DISCRETE EVENT SYSTEMS,LEC,
2850,8060,ELEC,6131,ERROR DETECTING+CORRECT CODE,LEC,
2851,8062,ELEC,6141,WIRELESS COMMUNICATIONS,LEC,
2852,8064,ELEC,6151,INFO. THEORY + SOURCE CODING,LEC,
2853,8067,ELEC,6171,MODEL. + ANAL. OF TELE. NET.,LEC,
2855,8068,ELEC,6181,REAL-TIME + MULTI. COMM. INT,LEC,
2856,8071,ELEC,6251,MICROTRANSDUCER PROCESS TECH,LEC,
2857,8072,ELEC,6271,NANOSC/NANOTEC:OPTO-ELEC DEV,LEC,
2858,8073,ELEC,6281,PRIN. OF SLID ST NA.DEV,LEC,
2859,8075,ELEC,6301,ADVANCED ELECTROMAGNETICS,LEC,
2860,8079,ELEC,6351,MODERN ANTENNA THEORY,LEC,
2861,8081,ELEC,6381,TECH./ELECTROMAGNETIC COMPAT,LEC,
2862,8084,ELEC,6431,ADV. ELEC. MACHINES & DRIVES,LEC,
2863,8088,ELEC,6461,POWER ELECTRONICS II,LEC,
2864,8090,ELEC,6481,COM-AID ANALY/POWER ELEC SYS,LEC,
2865,8092,ELEC,6491,CONTROLLED ELECTRIC DRIVES,LEC,
2866,8099,ELEC,6601,DIGITAL SIGNAL PROCESSING,LEC,
2867,8100,ELEC,6611,DIGITAL FILTERS,LEC,
2868,8101,ELEC,6621,DIGITAL WAVEFORM COMPRESSION,LEC,
2869,8102,ELEC,6631,VIDEO PROCESSING AND COMPRESSION,LEC,
2870,8103,ELEC,6641,TWO-DIMEN'AL SIG & IMAGE PRO,LEC,
2871,8104,ELEC,6651,ADAPTIVE SIGNAL PROCESSING,LEC,
2872,8113,ELEC,6831,DIGITAL COMMUNICATIONS,LEC,
2873,8114,ELEC,6841,DIGITAL COMMUNICATIONS II,LEC,
2874,8115,ELEC,6851,TELECOMMUNICATIONS NETWORKS,LEC,
2875,8116,ELEC,6861,HIGHER LAYER TELE. PROTOCOLS,LEC,
2876,8117,ELEC,6881,FUND. & APPL. OF MIMO COMM.,LEC,
2878,8162,ELEC,7151,BROADBAND COMM. NETWORKS,LEC,
2879,8175,ELEC,7441,DESIGN/POWER ELECTRON CIRCS.,LEC,
2881,40571,ELEC,6081,MODERN ANALOG FILTER DESIGN,LEC,
2882,40572,ELEC,6221,SOLID STATE DEVICES,LEC,
2883,40574,ELEC,6231,DESIGN of integrated circuit components,LEC,
2884,40575,ELEC,6241,VLSI PROCESS TECHNOLOGY,LEC,
2885,40576,ELEC,6261,OPT.DEV.  H S COMMUNICATIONS,LEC,
2887,40577,ELEC,6341,ANTENNAS,LEC,
2888,40578,ELEC,6361,ACOUSTICS,LEC,
2889,40579,ELEC,6371,DESIGN OF WIRELESS RF SYST.,LEC,
2891,40581,ELEC,6391,MICROWAVE ENGINEERING,LEC,
2892,40582,ELEC,6411,POWER ELECTRONICS I,LEC,
2893,40583,ELEC,6421,RENEWABLE ENERGY SYSTEMS,LEC,
2895,40584,ELEC,6471,HYBRID ELECTRIC VEHICLE POWER SYSTEM DESIGN AND CONTROL,LEC,
2896,40585,ELEC,6871,FIBEROPTIC COMM.SYS.& NETWKS,LEC,
2897,46644,ELEC,498,TOPICS IN ELECTR. ENG.,LEC,
2898,46646,ELEC,690,TOPICS/ELECTRICAL ENGR I,LEC,
2899,46647,ELEC,691,Topics in Electrical Engineering I,LEC,
2901,46648,ELEC,692,TOPICS IN ELECTRICAL ENGR I,LEC,
2902,46649,ELEC,790,TOPICS IN ELECTRICAL ENGR II,LEC,
2903,46650,ELEC,791,TOPICS IN ELECTRICAL ENGG.II,LEC,
2904,47561,ELEC,242,Continuous-Time Signals and Systems,LEC,
2907,47710,ELEC,342,Discrete-Time Signals and Systems,LEC,
2911,47715,ELEC,367,Introduction to Digital Communications,LEC,
2912,47715,ELEC,367,Introduction to Digital Communications,LEC,
2915,48397,ELEC,444,MEDICAL IMAGE PROCESSING,LEC,
2916,48410,ELEC,6661,MEDICAL IMAGE PROCESSING,LEC,
2918,48717,ELEC,470,BROADCAST SIGNAL TRANSMISSION,LEC,
2920,48718,ELEC,413,MIXED-SIGNAL VLSI FOR COMMUNICATION SYSTEMS,LEC,
2921,48719,ELEC,473,AUTONOMY FOR MOBILE ROBOTS,LEC,
2922,48955,ELEC,6891,BROADCAST SIGNAL TRANSMISSION,LEC,
2925,49327,ELEC,465,NETWORKS SECURITY AND MANAGEMENT,LEC,
2926,49356,ELEC,6671,BIOLOGICAL SIGNAL PROCESSING,LEC,
2927,49359,ELEC,445,BIOLOGICAL SIGNAL PROCESSING,LEC,
2929,50061,ELEC,366,Telecommunication Networks,LEC,
2930,8346,EMBA,600,MANAGEMENT SKILLS SEMINAR,LEC,
2931,8347,EMBA,601,LEADERSHIP SEMINAR,LEC,
2932,8353,EMBA,610,MEAS/REP FINANANCIAL PERFORM,LEC,
2933,8354,EMBA,611,MANAGING TALENT,LEC,
2934,8355,EMBA,612,MARKETING MANAGEMENT,LEC,
2935,8356,EMBA,613,CAPITAL MARKETS & FINA MGMT,LEC,
2936,8358,EMBA,615,LIVE JMSB EXPERIENCE,LEC,
2937,8363,EMBA,620,VALUE CREATION/BUSINESS PROC,LEC,
2938,8364,EMBA,621,INFORMATION TECHNOLOGY AND DIGITAL STRATEGY,LEC,
2939,8365,EMBA,622,"BUSINESS, GOV'T & ECONOMY",LEC,
2940,8366,EMBA,623,MANAGING IN A GLOBAL ENVIRON,LEC,
2941,8368,EMBA,631,Managing Control Systems,LEC,
2942,8369,EMBA,632,Creativity and Innovation,LEC,
2943,8370,EMBA,633,Business Consulting Project I,LEC,
2944,8372,EMBA,640,Leadership,LEC,
2945,8373,EMBA,641,Corporate Governance,LEC,
2946,8374,EMBA,642,Crafting and Implementing a Winning Strategy,LEC,
2947,8375,EMBA,643,SPECIAL TOPICS,LEC,
2948,8377,EMBA,645,Business Consulting Project II,LEC,
2949,8378,EMBA,646,APPLIED FIELD PROJECT,LEC,
2950,8396,EMBA,676,INTERNATIONAL STUDY TRIP,LEC,
2951,8399,EMBA,681,CORPORATE FINANCE,LEC,
2952,8401,EMBA,682,MANAGERIAL ACCOUNTING,LEC,
2953,8407,EMBA,685,MANAGING INFO TECHNOLOGY,LEC,
2954,8409,EMBA,687,HUMAN RESOURCE MANAGEMENT,LEC,
2955,8410,EMBA,690,MGMNT CONSULTING PROJECT,LEC,
2956,8416,EMBA,693A,TECHNOLOGY MANAGEMENT,LEC,
2957,8417,EMBA,693B,E-BUSINESS,LEC,
2958,8419,EMBA,694,MANAGING STRATEGIC ACTION,LEC,
2959,8425,EMBA,697,INT L BUS II:MANA GLOBA ECON,LEC,
2960,8426,EMBA,698A,ENTRPRNRSHP/SMALL FAM BUSI,LEC,
2961,8427,EMBA,698B,GOVERNANCE,LEC,
2962,8428,EMBA,699,CONTEMPORARY ISSUES/BUSINESS,LEC,
2964,47234,EMBA,630,Financial Decisions Under Uncertainty,LEC,
2965,47235,EMBA,635,Starting a New Venture,LEC,
2966,8430,ENCS,272,Composition and Argumentation for Engineers,LEC,
2968,8432,ENCS,282,Technical Writing and Communication,LEC,
2970,8435,ENCS,393,Social and Ethical Dimensions of Information and Communication Technologies,LEC,
2971,8440,ENCS,483,INN.&CRITICL THKNG SCI&TECH,LEC,
2972,8441,ENCS,484,DEVELOPMENT & GLOBAL ENGR,LEC,
2973,8444,ENCS,5721,COMPOSIT'N/ARGUMENTAT'N/ENGS,LEC,
2974,8451,ENCS,6001,ELEMENTS OF ENGINEERING MATH,LEC,
2975,8454,ENCS,6021,ENGINEERING ANALYSIS II,LEC,
2976,8455,ENCS,6041,"CREATIVITY, INNO. + C. T.",LEC,
2977,8460,ENCS,6111,NUMERICAL METHODS II,LEC,
2979,8466,ENCS,6161,PROB.+STOCHASTIC PROCESSES,LEC,
2980,8470,ENCS,6191,FUZZY SETS + FUZZY LOGIC,LEC,
2981,8475,ENCS,6721,TECH WRTG/RSRCH METH/SCI/ENG,LEC,
2982,8476,ENCS,6811,OPT.NETWK: ARCH. & PROTOCOLS,LEC,
2986,40595,ENCS,6181,OPTIMIZATION TECHNIQUES,LEC,
2987,40597,ENCS,6821,DEVELOPMENT & GLOBAL ENGR.,LEC,
2988,40598,ENCS,6931,INDUSTRIAL STAGE & TRAINING,LEC,
2989,44022,ENCS,691K,CLOUD NETWORK/SERVICE PROVIS,LEC,
2990,47224,ENCS,691,TOPICS IN ENGINEERING & COMPUTER SCIENCE 1,LEC,
2992,47502,ENCS,6042,Communication Techniques for the Innovation Process,LEC,
2993,48038,ENCS,498,TOPICS IN ENGINEERING AND COMPUTER SCIENCE,LEC,
2997,48976,ENCS,6021,ENGINEERING ANALYSIS,LEC,
2999,49371,ENCS,485,Field School in Engineering and Sustainable Development,LEC,
3000,8573,ENGL,206,Fundamentals of Written English - Stage I,LEC,
3001,8575,ENGL,207,Fundamentals of Written English - Stage II,LEC,
3002,8578,ENGL,210,Introduction to Essay Writing,LEC,
3003,8582,ENGL,212,English Composition - Stage I,LEC,
3004,8583,ENGL,213,English Composition - Stage II,LEC,
3005,8585,ENGL,214,"Editing I: Grammar, Usage, and Style",LEC,
3006,8586,ENGL,215,Editing II: Principles and Practice of Editing,LEC,
3007,8588,ENGL,216,Audience and Purpose in Professional Writing,LEC,
3008,8599,ENGL,224,The Creative Process,LEC,
3009,8601,ENGL,225,Introductory Creative Writing:  Poetry,LEC,
3010,8604,ENGL,226,Introductory Creative Writing:  Prose Fiction,LEC,
3011,8605,ENGL,227,Introductory Creative Writing:  Playwriting,LEC,
3012,8610,ENGL,231,Medieval Literature in Translation,LEC,
3013,8614,ENGL,233,Critical Reading,LEC,
3014,8617,ENGL,234,Poetry,LEC,
3015,8620,ENGL,235,Short Fiction,LEC,
3016,8620,ENGL,235,Short Fiction,LEC,
3017,8624,ENGL,237,Tragedy,LEC,
3018,8626,ENGL,238,Comedy,LEC,
3019,8627,ENGL,240,Drama,LEC,
3020,8629,ENGL,241,The Novel,LEC,
3021,8633,ENGL,243,Satire,LEC,
3022,8634,ENGL,244,Quebec/Montreal Writing in English,LEC,
3023,8638,ENGL,246,Science Fiction,LEC,
3024,8638,ENGL,246,Science Fiction,LEC,
3025,8643,ENGL,249,Children's Literature,LEC,
3026,8645,ENGL,250,Forms of Popular Writing,LEC,
3027,8647,ENGL,251,The Graphic Novel,LEC,
3028,8647,ENGL,251,The Graphic Novel,LEC,
3029,8651,ENGL,252,SEL TOP-LIT WRIT BY WOMEN II,LEC,
3030,8657,ENGL,255,VIDEO GAMES AND/AS LITERATURE,LEC,
3031,8657,ENGL,255,VIDEO GAMES AND/AS LITERATURE,LEC,
3033,8663,ENGL,260,Introduction to Literary Study,LEC,
3036,8665,ENGL,261,British Literature to 1660,LEC,
3037,8665,ENGL,261,British Literature to 1660,LEC,
3039,8666,ENGL,262,British Literature from 1660 to 1900,LEC,
3040,8733,ENGL,302,History of the English Language,LEC,
3041,8734,ENGL,303,MODERN AMERICAN LITERATURE,LEC,
3042,8737,ENGL,304,Chaucer,LEC,
3043,8740,ENGL,305,STUDIES IN MEDIEVAL ENGL LIT,LEC,
3044,8744,ENGL,306,TOLKIEN'S OLD ENGLISH,LEC,
3045,8744,ENGL,306,TOLKIEN'S OLD ENGLISH,LEC,
3046,8747,ENGL,307,The Viking Age in Poetry and Prose,LEC,
3047,8757,ENGL,310,16TH C PROSE & POETRY,LEC,
3048,8761,ENGL,311,17th-Century Prose and Poetry,LEC,
3049,8774,ENGL,316,Spenser,LEC,
3050,8775,ENGL,317,STUDIES IN ENGLISH RENAISSANCE LITERATURE,LEC,
3051,8776,ENGL,318,English Renaissance Drama,LEC,
3052,8776,ENGL,318,English Renaissance Drama,LEC,
3053,8779,ENGL,319,Milton,LEC,
3054,8782,ENGL,320,Shakespeare,LEC,
3055,8784,ENGL,321,Restoration and Early 18th-Century Literature,LEC,
3056,8787,ENGL,322,RESTORATION ERLY 18TH DRAMA,LEC,
3057,8792,ENGL,324,The 18th- and 19th-Century Novel,LEC,
3058,8796,ENGL,326,STUDIES IN 18TH C. BRIT LIT,LEC,
3059,8803,ENGL,327,RESTORATION & 18THC SATIRE,LEC,
3060,8806,ENGL,328,THE RISE OF THE NOVEL,LEC,
3061,8810,ENGL,329,Literature of the Romantic Period,LEC,
3062,8810,ENGL,329,Literature of the Romantic Period,LEC,
3063,8814,ENGL,331,18th- and 19th-Century Writing by Women,LEC,
3064,8817,ENGL,332,STUDIES IN 19TH C. BRIT LIT,LEC,
3065,8826,ENGL,333,STUDIES IN 19C BRITISH POETRY,LEC,
3066,8833,ENGL,334,STUDIES IN 19TH C. BR. PROSE,LEC,
3067,8838,ENGL,335,Literature of the Victorian Period,LEC,
3068,8842,ENGL,336,Late Victorian and Edwardian Writing,LEC,
3069,8846,ENGL,337,20th-Century British Literature,LEC,
3070,8848,ENGL,338,Modern British Literature,LEC,
3071,8852,ENGL,340,Modernism,LEC,
3072,8854,ENGL,341,Modern Fiction,LEC,
3073,8856,ENGL,342,CREATIVE WRITING: PROSE  FICTION,LEC,
3074,8856,ENGL,342,CREATIVE WRITING: PROSE  FICTION,LEC,
3075,8859,ENGL,343,Modern European Literature,LEC,
3076,8860,ENGL,344,CREATIVE WRITING:PLAYWRITING,LEC,
3077,8860,ENGL,344,CREATIVE WRITING:PLAYWRITING,LEC,
3078,8860,ENGL,344,CREATIVE WRITING:PLAYWRITING,LEC,
3079,8861,ENGL,345,Modern Drama,LEC,
3080,8866,ENGL,347,CREATIVE NON-FICTION WRITING,LEC,
3081,8866,ENGL,347,CREATIVE NON-FICTION WRITING,LEC,
3082,8868,ENGL,348,CREATIVE WRITING:  POETRY,LEC,
3083,8868,ENGL,348,CREATIVE WRITING:  POETRY,LEC,
3084,8870,ENGL,349,Modern Poetry in English,LEC,
3085,8871,ENGL,350,Contemporary Literature,LEC,
3086,8871,ENGL,350,Contemporary Literature,LEC,
3087,8874,ENGL,351,20th-Century Writing by Women,LEC,
3088,8877,ENGL,352,Contemporary Writing by Women,LEC,
3089,8877,ENGL,352,Contemporary Writing by Women,LEC,
3090,8879,ENGL,353,CONTEMPORARY IRISH LITERATURE,LEC,
3091,8881,ENGL,354,Studies in Contemporary Literature,LEC,
3092,8881,ENGL,354,Studies in Contemporary Literature,LEC,
3093,8881,ENGL,354,Studies in Contemporary Literature,LEC,
3094,8882,ENGL,355,Joyce,LEC,
3095,8885,ENGL,356,The Irish Short Story Tradition,LEC,
3096,8885,ENGL,356,The Irish Short Story Tradition,LEC,
3097,8887,ENGL,357,The Irish Literary Revival,LEC,
3098,8904,ENGL,360,American Literature,LEC,
3099,8907,ENGL,361,AMERICAN LITERATURE BEFORE 1800,LEC,
3100,8909,ENGL,362,American Literature 1800-1865,LEC,
3101,8913,ENGL,363,American Literature 1865-1914,LEC,
3102,8916,ENGL,364,American Literature from 1914 to Mid-20th Century,LEC,
3103,8917,ENGL,364N,American Literature from 1914 to Mid-20th Century,LEC,
3104,8918,ENGL,365,American Literature from Mid- to Late-20th Century,LEC,
3105,8919,ENGL,366,The American Novel,LEC,
3106,8921,ENGL,367,American Poetry,LEC,
3107,8922,ENGL,368,AFRICAN-AMERICAN LITERATURE,LEC,
3108,8923,ENGL,369,AFRICAN AMER 1900-PRESENT,LEC,
3109,8924,ENGL,370,Canadian Literature,LEC,
3110,8924,ENGL,370,Canadian Literature,LEC,
3111,8928,ENGL,373,19th-Century Canadian Literature,LEC,
3112,8929,ENGL,374,Canadian Fiction to 1950,LEC,
3113,8931,ENGL,376,Postwar Canadian Fiction,LEC,
3114,8932,ENGL,377,Contemporary Canadian Fiction,LEC,
3115,8933,ENGL,378,Modern Canadian Poetry,LEC,
3116,8936,ENGL,380,First Nations/North American Native Literature,LEC,
3117,8938,ENGL,381,Literature of Ethnic America,LEC,
3118,8939,ENGL,382,Postcolonial Literature,LEC,
3119,8940,ENGL,383,African Literature,LEC,
3120,8941,ENGL,384,Creative Writing: Playwriting,LEC,
3121,8941,ENGL,384,Creative Writing: Playwriting,LEC,
3122,8943,ENGL,386,Caribbean Literature,LEC,
3123,8944,ENGL,387,South Asian Literature,LEC,
3124,8945,ENGL,388,Literature from Australia and New Zealand,LEC,
3125,8947,ENGL,389,History of Criticism and Literary Theory,LEC,
3126,8950,ENGL,392,Aspects of Criticism and Literary Theory,LEC,
3127,8951,ENGL,393,Gender and Sexuality in Literary Studies,LEC,
3128,8951,ENGL,393,Gender and Sexuality in Literary Studies,LEC,
3129,8952,ENGL,394,Contemporary Critical Theory,LEC,
3130,8952,ENGL,394,Contemporary Critical Theory,LEC,
3131,8954,ENGL,395,Technical Writing,LEC,
3132,8956,ENGL,396,Content Creation and Management in Professional Writing,LEC,
3133,8957,ENGL,397,Writing for Business,LEC,
3134,9021,ENGL,414,LITERARY PUBLISHING/EDITING,LEC,
3135,9021,ENGL,414,LITERARY PUBLISHING/EDITING,LEC,
3136,9022,ENGL,415,Literary Production:  Curating & Archiving the Literary Event,LEC,
3137,9022,ENGL,415,Literary Production:  Curating & Archiving the Literary Event,LEC,
3138,9068,ENGL,430,Old English,LEC,
3139,9073,ENGL,432,Middle English,LEC,
3140,9078,ENGL,434,Advanced Studies in Early English Literature,LEC,
3142,9086,ENGL,436,Literature of the Civil War and Commonwealth Period,LEC,
3143,9088,ENGL,437,Advanced Studies in Renaissance & Early Modern Writing,LEC,
3144,9100,ENGL,441,Forms of 18th-and 19th-Century Fiction,LEC,
3145,9114,ENGL,444,Advanced Studies in Gender and Sexuality,LEC,
3146,9114,ENGL,444,Advanced Studies in Gender and Sexuality,LEC,
3147,9121,ENGL,446,Advanced Studies in 20th-Century Writing,LEC,
3148,9131,ENGL,447,Advanced Studies in Literary Theory,LEC,
3149,9138,ENGL,449,The American Postmodern,LEC,
3150,9147,ENGL,451,History and Ideology in Canadian Literature,LEC,
3151,9154,ENGL,453,Advanced Studies in Canadian Writing,LEC,
3152,9162,ENGL,454,Advanced Studies in Postcolonial Writing,LEC,
3153,9170,ENGL,455,The American Nation,LEC,
3158,9218,ENGL,486,SLS-International Literary Seminars,LEC,
3160,9263,ENGL,588,SELECTED TOPICS,LEC,
3161,9264,ENGL,589,SELECTED TOPICS,LEC,
3162,9270,ENGL,598,SPECIAL TOPICS IN ENGLISH,LEC,
3163,9271,ENGL,599,SPECIAL TOPICS IN ENGLIH,LEC,
3172,9302,ENGL,610,Studies in Renaissance Literature,LEC,
3175,9311,ENGL,613,Studies in Renaissance Literature,LEC,
3176,9314,ENGL,614,STUDIES RENAISSANCE LIT,LEC,
3179,9327,ENGL,619,STUDIES/RESTORATION/18TH C:,LEC,
3181,9329,ENGL,620,Studies in Nineteenth Century Literature,LEC,
3182,9334,ENGL,621,STUDIES/19TH C. LITERATURE,LEC,
3183,9339,ENGL,622,STUDIES 19TH C LITERATURE,LEC,
3184,9344,ENGL,623,STUDIES/19TH C. LITERATURE,LEC,
3190,9367,ENGL,629,STUDIES/20TH C. LITERATURE,LEC,
3191,9370,ENGL,630,STUDIES/POETRY:,LEC,
3192,9373,ENGL,631,STUDIES IN POETRY,LEC,
3193,9376,ENGL,632,STUDIES IN POETRY,LEC,
3194,9378,ENGL,633,STUDIES IN POETRY,LEC,
3196,9383,ENGL,636,STUDIES IN DRAMA,LEC,
3197,9384,ENGL,637,DRAMA III,LEC,
3201,9397,ENGL,646,STUDIES/HISTORY OF IDEAS:,LEC,
3202,9400,ENGL,647,STUDIES/HISTORY OF IDEAS,LEC,
3203,9402,ENGL,648,STUDIES/HISTORY OF IDEAS,LEC,
3205,9407,ENGL,651,STUDIES IN SHAKESPEARE,LEC,
3209,9421,ENGL,658,STUDIES/AMERICAN LITERATURE,LEC,
3211,9426,ENGL,660,STUDIES/CANADIAN LITERATURE,LEC,
